Country name_x,Alpha-2 code,ISO3,Numeric code,latitude,longitude,year,Country name_y,Healthy life expectancy at birth,INDICATOR_x,SUBJECT_x,MEASURE_x,FREQUENCY_x,money,Flag Codes_x,INDICATOR_y,SUBJECT_y,MEASURE_y,FREQUENCY_y,time,Flag Codes_y
Australia,AU,AUS,36,-27,133,2005,Australia,69.8,AVWAGE,TOT,USD,A,52013.94,,HRWKD,TOT,HR_WKD,A,1807.904,
Australia,AU,AUS,36,-27,133,2007,Australia,69.96,AVWAGE,TOT,USD,A,53805,,HRWKD,TOT,HR_WKD,A,1803.099,
Australia,AU,AUS,36,-27,133,2008,Australia,70.04,AVWAGE,TOT,USD,A,54149,,HRWKD,TOT,HR_WKD,A,1799.053,
Australia,AU,AUS,36,-27,133,2010,Australia,70.2,AVWAGE,TOT,USD,A,55536,,HRWKD,TOT,HR_WKD,A,1777.571,
Australia,AU,AUS,36,-27,133,2011,Australia,70.28,AVWAGE,TOT,USD,A,57361,,HRWKD,TOT,HR_WKD,A,1773.895,
Australia,AU,AUS,36,-27,133,2012,Australia,70.36,AVWAGE,TOT,USD,A,57752,,HRWKD,TOT,HR_WKD,A,1770.775,
Australia,AU,AUS,36,-27,133,2013,Australia,70.44,AVWAGE,TOT,USD,A,57579,,HRWKD,TOT,HR_WKD,A,1766,
Australia,AU,AUS,36,-27,133,2014,Australia,70.52,AVWAGE,TOT,USD,A,58102,,HRWKD,TOT,HR_WKD,A,1755.133,
Australia,AU,AUS,36,-27,133,2015,Australia,70.6,AVWAGE,TOT,USD,A,57744,,HRWKD,TOT,HR_WKD,A,1751.305,
Australia,AU,AUS,36,-27,133,2016,Australia,70.675,AVWAGE,TOT,USD,A,57885,,HRWKD,TOT,HR_WKD,A,1738.715,
Australia,AU,AUS,36,-27,133,2017,Australia,70.75,AVWAGE,TOT,USD,A,57619,,HRWKD,TOT,HR_WKD,A,1738.494,
Australia,AU,AUS,36,-27,133,2018,Australia,70.825,AVWAGE,TOT,USD,A,57843,,HRWKD,TOT,HR_WKD,A,1732.539,
Australia,AU,AUS,36,-27,133,2019,Australia,70.9,AVWAGE,TOT,USD,A,58620,,HRWKD,TOT,HR_WKD,A,1722.313,
Australia,AU,AUS,36,-27,133,2020,Australia,70.975,AVWAGE,TOT,USD,A,60377,,HRWKD,TOT,HR_WKD,A,1683.112,
Australia,AU,AUS,36,-27,133,2021,Australia,71.05,AVWAGE,TOT,USD,A,60681.5,,HRWKD,TOT,HR_WKD,A,1694.129,
Austria,AT,AUT,40,47.3333,13.3333,2006,Austria,69.5,AVWAGE,TOT,USD,A,60698,,HRWKD,TOT,HR_WKD,A,1617,
Austria,AT,AUT,40,47.3333,13.3333,2008,Austria,69.7,AVWAGE,TOT,USD,A,62081,,HRWKD,TOT,HR_WKD,A,1599,
Austria,AT,AUT,40,47.3333,13.3333,2010,Austria,69.9,AVWAGE,TOT,USD,A,62831,,HRWKD,TOT,HR_WKD,A,1552,
Austria,AT,AUT,40,47.3333,13.3333,2011,Austria,70,AVWAGE,TOT,USD,A,62159,,HRWKD,TOT,HR_WKD,A,1557,
Austria,AT,AUT,40,47.3333,13.3333,2012,Austria,70.1,AVWAGE,TOT,USD,A,62515,,HRWKD,TOT,HR_WKD,A,1535,
Austria,AT,AUT,40,47.3333,13.3333,2013,Austria,70.2,AVWAGE,TOT,USD,A,62568,,HRWKD,TOT,HR_WKD,A,1520,
Austria,AT,AUT,40,47.3333,13.3333,2014,Austria,70.3,AVWAGE,TOT,USD,A,62801,,HRWKD,TOT,HR_WKD,A,1510,
Austria,AT,AUT,40,47.3333,13.3333,2015,Austria,70.4,AVWAGE,TOT,USD,A,63231,,HRWKD,TOT,HR_WKD,A,1495,
Austria,AT,AUT,40,47.3333,13.3333,2016,Austria,70.525,AVWAGE,TOT,USD,A,63860,,HRWKD,TOT,HR_WKD,A,1507,
Austria,AT,AUT,40,47.3333,13.3333,2017,Austria,70.65,AVWAGE,TOT,USD,A,63856,,HRWKD,TOT,HR_WKD,A,1498,
Austria,AT,AUT,40,47.3333,13.3333,2018,Austria,70.775,AVWAGE,TOT,USD,A,64101,,HRWKD,TOT,HR_WKD,A,1502,
Austria,AT,AUT,40,47.3333,13.3333,2019,Austria,70.9,AVWAGE,TOT,USD,A,64623,,HRWKD,TOT,HR_WKD,A,1508.643,
Austria,AT,AUT,40,47.3333,13.3333,2020,Austria,71.025,AVWAGE,TOT,USD,A,64648,,HRWKD,TOT,HR_WKD,A,1400.694,
Austria,AT,AUT,40,47.3333,13.3333,2021,Austria,71.15,AVWAGE,TOT,USD,A,65402.32,,HRWKD,TOT,HR_WKD,A,1442.454,
Belgium,BE,BEL,56,50.8333,4,2005,Belgium,68.4,AVWAGE,TOT,USD,A,62139.95,,HRWKD,TOT,HR_WKD,A,1578,
Belgium,BE,BEL,56,50.8333,4,2007,Belgium,68.72,AVWAGE,TOT,USD,A,62446,,HRWKD,TOT,HR_WKD,A,1594,
Belgium,BE,BEL,56,50.8333,4,2008,Belgium,68.88,AVWAGE,TOT,USD,A,62715,,HRWKD,TOT,HR_WKD,A,1582,
Belgium,BE,BEL,56,50.8333,4,2010,Belgium,69.2,AVWAGE,TOT,USD,A,63295,,HRWKD,TOT,HR_WKD,A,1574,
Belgium,BE,BEL,56,50.8333,4,2011,Belgium,69.36,AVWAGE,TOT,USD,A,63944,,HRWKD,TOT,HR_WKD,A,1590,
Belgium,BE,BEL,56,50.8333,4,2012,Belgium,69.52,AVWAGE,TOT,USD,A,64461,,HRWKD,TOT,HR_WKD,A,1587,
Belgium,BE,BEL,56,50.8333,4,2013,Belgium,69.68,AVWAGE,TOT,USD,A,65099,,HRWKD,TOT,HR_WKD,A,1586,
Belgium,BE,BEL,56,50.8333,4,2014,Belgium,69.84,AVWAGE,TOT,USD,A,65461,,HRWKD,TOT,HR_WKD,A,1582,
Belgium,BE,BEL,56,50.8333,4,2015,Belgium,70,AVWAGE,TOT,USD,A,65017,,HRWKD,TOT,HR_WKD,A,1575,
Belgium,BE,BEL,56,50.8333,4,2016,Belgium,70.15,AVWAGE,TOT,USD,A,65157,,HRWKD,TOT,HR_WKD,A,1574,
Belgium,BE,BEL,56,50.8333,4,2017,Belgium,70.3,AVWAGE,TOT,USD,A,64700,,HRWKD,TOT,HR_WKD,A,1578.014,
Belgium,BE,BEL,56,50.8333,4,2018,Belgium,70.45,AVWAGE,TOT,USD,A,65083,,HRWKD,TOT,HR_WKD,A,1580,
Belgium,BE,BEL,56,50.8333,4,2019,Belgium,70.6,AVWAGE,TOT,USD,A,65700,,HRWKD,TOT,HR_WKD,A,1577,
Belgium,BE,BEL,56,50.8333,4,2020,Belgium,70.75,AVWAGE,TOT,USD,A,63677,,HRWKD,TOT,HR_WKD,A,1443,
Belgium,BE,BEL,56,50.8333,4,2021,Belgium,70.9,AVWAGE,TOT,USD,A,65520.82,,HRWKD,TOT,HR_WKD,A,1493.126,
Canada,CA,CAN,124,60,-95,2005,Canada,70.5,AVWAGE,TOT,USD,A,48325.74,,HRWKD,TOT,HR_WKD,A,1745,
Canada,CA,CAN,124,60,-95,2007,Canada,70.62,AVWAGE,TOT,USD,A,51127,,HRWKD,TOT,HR_WKD,A,1744,
Canada,CA,CAN,124,60,-95,2008,Canada,70.68,AVWAGE,TOT,USD,A,52025,,HRWKD,TOT,HR_WKD,A,1741,
Canada,CA,CAN,124,60,-95,2009,Canada,70.74,AVWAGE,TOT,USD,A,52363,,HRWKD,TOT,HR_WKD,A,1712,
Canada,CA,CAN,124,60,-95,2010,Canada,70.8,AVWAGE,TOT,USD,A,52457,,HRWKD,TOT,HR_WKD,A,1715,
Canada,CA,CAN,124,60,-95,2011,Canada,70.86,AVWAGE,TOT,USD,A,53088,,HRWKD,TOT,HR_WKD,A,1713,
Canada,CA,CAN,124,60,-95,2012,Canada,70.92,AVWAGE,TOT,USD,A,53717,,HRWKD,TOT,HR_WKD,A,1722,
Canada,CA,CAN,124,60,-95,2013,Canada,70.98,AVWAGE,TOT,USD,A,54286,,HRWKD,TOT,HR_WKD,A,1716,
Canada,CA,CAN,124,60,-95,2014,Canada,71.04,AVWAGE,TOT,USD,A,54995,,HRWKD,TOT,HR_WKD,A,1710,
Canada,CA,CAN,124,60,-95,2015,Canada,71.1,AVWAGE,TOT,USD,A,55400,,HRWKD,TOT,HR_WKD,A,1712,
Canada,CA,CAN,124,60,-95,2016,Canada,71.15,AVWAGE,TOT,USD,A,54350,,HRWKD,TOT,HR_WKD,A,1706,
Canada,CA,CAN,124,60,-95,2017,Canada,71.2,AVWAGE,TOT,USD,A,55122,,HRWKD,TOT,HR_WKD,A,1695,
Canada,CA,CAN,124,60,-95,2018,Canada,71.25,AVWAGE,TOT,USD,A,56083,,HRWKD,TOT,HR_WKD,A,1708,
Canada,CA,CAN,124,60,-95,2019,Canada,71.3,AVWAGE,TOT,USD,A,56370,,HRWKD,TOT,HR_WKD,A,1690,
Canada,CA,CAN,124,60,-95,2020,Canada,71.35,AVWAGE,TOT,USD,A,59160,,HRWKD,TOT,HR_WKD,A,1644,
Canada,CA,CAN,124,60,-95,2021,Canada,71.4,AVWAGE,TOT,USD,A,59568.78,,HRWKD,TOT,HR_WKD,A,1685,
Chile,CL,CHL,152,-30,-71,2006,Chile,67.78,AVWAGE,TOT,USD,A,21588.58,,HRWKD,TOT,HR_WKD,A,2165,
Chile,CL,CHL,152,-30,-71,2007,Chile,67.96,AVWAGE,TOT,USD,A,22100.34,,HRWKD,TOT,HR_WKD,A,2128,
Chile,CL,CHL,152,-30,-71,2008,Chile,68.14,AVWAGE,TOT,USD,A,22504.53,,HRWKD,TOT,HR_WKD,A,2095,
Chile,CL,CHL,152,-30,-71,2009,Chile,68.32,AVWAGE,TOT,USD,A,24588.31,,HRWKD,TOT,HR_WKD,A,2074,
Chile,CL,CHL,152,-30,-71,2010,Chile,68.5,AVWAGE,TOT,USD,A,27871,,HRWKD,TOT,HR_WKD,A,2069.8,
Chile,CL,CHL,152,-30,-71,2011,Chile,68.68,AVWAGE,TOT,USD,A,28639,,HRWKD,TOT,HR_WKD,A,2050.2,
Chile,CL,CHL,152,-30,-71,2012,Chile,68.86,AVWAGE,TOT,USD,A,29661,,HRWKD,TOT,HR_WKD,A,2027.4,
Chile,CL,CHL,152,-30,-71,2013,Chile,69.04,AVWAGE,TOT,USD,A,30530,,HRWKD,TOT,HR_WKD,A,2021.3,
Chile,CL,CHL,152,-30,-71,2014,Chile,69.22,AVWAGE,TOT,USD,A,30657,,HRWKD,TOT,HR_WKD,A,1994.4,
Chile,CL,CHL,152,-30,-71,2015,Chile,69.4,AVWAGE,TOT,USD,A,30614.54,,HRWKD,TOT,HR_WKD,A,1993.7,
Chile,CL,CHL,152,-30,-71,2016,Chile,69.55,AVWAGE,TOT,USD,A,31834,,HRWKD,TOT,HR_WKD,A,1977.5,
Chile,CL,CHL,152,-30,-71,2017,Chile,69.7,AVWAGE,TOT,USD,A,30847,,HRWKD,TOT,HR_WKD,A,1963.1,
Chile,CL,CHL,152,-30,-71,2018,Chile,69.85,AVWAGE,TOT,USD,A,32348,,HRWKD,TOT,HR_WKD,A,1955.5,
Chile,CL,CHL,152,-30,-71,2019,Chile,70,AVWAGE,TOT,USD,A,33190.5,,HRWKD,TOT,HR_WKD,A,1929.5,
Chile,CL,CHL,152,-30,-71,2020,Chile,70.15,AVWAGE,TOT,USD,A,31369,,HRWKD,TOT,HR_WKD,A,1825.3,
Chile,CL,CHL,152,-30,-71,2021,Chile,70.3,AVWAGE,TOT,USD,A,33042.33,,HRWKD,TOT,HR_WKD,A,1915.6,
Colombia,CO,COL,170,4,-72,2015,Colombia,68.3,AVWAGE,TOT,USD,A,17879.31,,HRWKD,TOT,HR_WKD,A,2325.319,
Colombia,CO,COL,170,4,-72,2016,Colombia,68.475,AVWAGE,TOT,USD,A,18653.26,,HRWKD,TOT,HR_WKD,A,2315.43,
Colombia,CO,COL,170,4,-72,2017,Colombia,68.65,AVWAGE,TOT,USD,A,19424.86,,HRWKD,TOT,HR_WKD,A,2284.5,
Colombia,CO,COL,170,4,-72,2018,Colombia,68.825,AVWAGE,TOT,USD,A,20370.7,,HRWKD,TOT,HR_WKD,A,2283.326,
Colombia,CO,COL,170,4,-72,2019,Colombia,69,AVWAGE,TOT,USD,A,20706.68,,HRWKD,TOT,HR_WKD,A,2272.193,
Colombia,CO,COL,170,4,-72,2020,Colombia,69.175,AVWAGE,TOT,USD,A,23617.24,,HRWKD,TOT,HR_WKD,A,1963.971,
Costa Rica,CR,CRI,188,10,-84,2006,Costa Rica,68.56,AVWAGE,TOT,USD,A,11520.52,,HRWKD,TOT,HR_WKD,A,2360,
Costa Rica,CR,CRI,188,10,-84,2007,Costa Rica,68.72,AVWAGE,TOT,USD,A,12378.14,,HRWKD,TOT,HR_WKD,A,2387,
Costa Rica,CR,CRI,188,10,-84,2008,Costa Rica,68.88,AVWAGE,TOT,USD,A,14052.17,,HRWKD,TOT,HR_WKD,A,2392,
Costa Rica,CR,CRI,188,10,-84,2009,Costa Rica,69.04,AVWAGE,TOT,USD,A,16404.81,,HRWKD,TOT,HR_WKD,A,2348,
Costa Rica,CR,CRI,188,10,-84,2010,Costa Rica,69.2,AVWAGE,TOT,USD,A,17665.79,,HRWKD,TOT,HR_WKD,A,2243.1,
Costa Rica,CR,CRI,188,10,-84,2011,Costa Rica,69.36,AVWAGE,TOT,USD,A,18955.02,,HRWKD,TOT,HR_WKD,A,2285.3,
Costa Rica,CR,CRI,188,10,-84,2012,Costa Rica,69.52,AVWAGE,TOT,USD,A,19540.81,,HRWKD,TOT,HR_WKD,A,2233.4,
Costa Rica,CR,CRI,188,10,-84,2013,Costa Rica,69.68,AVWAGE,TOT,USD,A,21696.29,,HRWKD,TOT,HR_WKD,A,2140.6,
Costa Rica,CR,CRI,188,10,-84,2014,Costa Rica,69.84,AVWAGE,TOT,USD,A,22743.08,,HRWKD,TOT,HR_WKD,A,2121.7,
Costa Rica,CR,CRI,188,10,-84,2015,Costa Rica,70,AVWAGE,TOT,USD,A,24448.59,,HRWKD,TOT,HR_WKD,A,2148.2,
Costa Rica,CR,CRI,188,10,-84,2016,Costa Rica,70,AVWAGE,TOT,USD,A,25689.46,,HRWKD,TOT,HR_WKD,A,2204.7,
Costa Rica,CR,CRI,188,10,-84,2017,Costa Rica,70,AVWAGE,TOT,USD,A,25839.5,,HRWKD,TOT,HR_WKD,A,2178.9,
Costa Rica,CR,CRI,188,10,-84,2018,Costa Rica,70,AVWAGE,TOT,USD,A,26764.21,,HRWKD,TOT,HR_WKD,A,2121,
Costa Rica,CR,CRI,188,10,-84,2019,Costa Rica,70,AVWAGE,TOT,USD,A,27875.2,,HRWKD,TOT,HR_WKD,A,2059.6,
Costa Rica,CR,CRI,188,10,-84,2020,Costa Rica,70,AVWAGE,TOT,USD,A,30658.3,,HRWKD,TOT,HR_WKD,A,1913.2,
Costa Rica,CR,CRI,188,10,-84,2021,Costa Rica,70,AVWAGE,TOT,USD,A,30499.41,,HRWKD,TOT,HR_WKD,A,2073.3,
Czech Republic,CZ,CZE,203,49.75,15.5,2005,Czechia,67.1,AVWAGE,TOT,USD,A,25914.07,,HRWKD,TOT,HR_WKD,A,1802.926,
Czech Republic,CZ,CZE,203,49.75,15.5,2007,Czechia,67.34,AVWAGE,TOT,USD,A,27757,,HRWKD,TOT,HR_WKD,A,1775.017,
Czech Republic,CZ,CZE,203,49.75,15.5,2010,Czechia,67.7,AVWAGE,TOT,USD,A,28648,,HRWKD,TOT,HR_WKD,A,1799.1,
Czech Republic,CZ,CZE,203,49.75,15.5,2011,Czechia,67.82,AVWAGE,TOT,USD,A,28881.64,,HRWKD,TOT,HR_WKD,A,1805.473,
Czech Republic,CZ,CZE,203,49.75,15.5,2012,Czechia,67.94,AVWAGE,TOT,USD,A,28934.46,,HRWKD,TOT,HR_WKD,A,1776.448,
Czech Republic,CZ,CZE,203,49.75,15.5,2013,Czechia,68.06,AVWAGE,TOT,USD,A,28754,,HRWKD,TOT,HR_WKD,A,1764.302,
Czech Republic,CZ,CZE,203,49.75,15.5,2014,Czechia,68.18,AVWAGE,TOT,USD,A,29360.49,,HRWKD,TOT,HR_WKD,A,1773.812,
Czech Republic,CZ,CZE,203,49.75,15.5,2015,Czechia,68.3,AVWAGE,TOT,USD,A,30224,,HRWKD,TOT,HR_WKD,A,1751.474,
Czech Republic,CZ,CZE,203,49.75,15.5,2016,Czechia,68.425,AVWAGE,TOT,USD,A,31291.43,,HRWKD,TOT,HR_WKD,A,1774.046,
Czech Republic,CZ,CZE,203,49.75,15.5,2017,Czechia,68.55,AVWAGE,TOT,USD,A,32890.57,,HRWKD,TOT,HR_WKD,A,1776.448,
Czech Republic,CZ,CZE,203,49.75,15.5,2018,Czechia,68.675,AVWAGE,TOT,USD,A,34632.6,,HRWKD,TOT,HR_WKD,A,1784.666,
Czech Republic,CZ,CZE,203,49.75,15.5,2020,Czechia,68.925,AVWAGE,TOT,USD,A,35552,,HRWKD,TOT,HR_WKD,A,1703.597,
Czechia,CZ,CZE,203,49.75,15.5,2021,Czechia,69.05,AVWAGE,TOT,USD,A,36269.71,,HRWKD,TOT,HR_WKD,A,1752.821,
Denmark,DK,DNK,208,56,10,2005,Denmark,68.3,AVWAGE,TOT,USD,A,57030.24,,HRWKD,TOT,HR_WKD,A,1451.362,
Denmark,DK,DNK,208,56,10,2007,Denmark,68.74,AVWAGE,TOT,USD,A,58638,,HRWKD,TOT,HR_WKD,A,1432.77,
Denmark,DK,DNK,208,56,10,2008,Denmark,68.96,AVWAGE,TOT,USD,A,59414,,HRWKD,TOT,HR_WKD,A,1430.055,
Denmark,DK,DNK,208,56,10,2009,Denmark,69.18,AVWAGE,TOT,USD,A,60853,,HRWKD,TOT,HR_WKD,A,1417.03,
Denmark,DK,DNK,208,56,10,2010,Denmark,69.4,AVWAGE,TOT,USD,A,61537,,HRWKD,TOT,HR_WKD,A,1422.308,
Denmark,DK,DNK,208,56,10,2011,Denmark,69.62,AVWAGE,TOT,USD,A,61213,,HRWKD,TOT,HR_WKD,A,1436.981,
Denmark,DK,DNK,208,56,10,2012,Denmark,69.84,AVWAGE,TOT,USD,A,61121,,HRWKD,TOT,HR_WKD,A,1423.346,
Denmark,DK,DNK,208,56,10,2013,Denmark,70.06,AVWAGE,TOT,USD,A,61548,,HRWKD,TOT,HR_WKD,A,1425.634,
Denmark,DK,DNK,208,56,10,2014,Denmark,70.28,AVWAGE,TOT,USD,A,62723,,HRWKD,TOT,HR_WKD,A,1413.807,
Denmark,DK,DNK,208,56,10,2015,Denmark,70.5,AVWAGE,TOT,USD,A,63828,,HRWKD,TOT,HR_WKD,A,1407.149,
Denmark,DK,DNK,208,56,10,2016,Denmark,70.625,AVWAGE,TOT,USD,A,63894,,HRWKD,TOT,HR_WKD,A,1412.045,
Denmark,DK,DNK,208,56,10,2017,Denmark,70.75,AVWAGE,TOT,USD,A,64281,,HRWKD,TOT,HR_WKD,A,1404.204,
Denmark,DK,DNK,208,56,10,2018,Denmark,70.875,AVWAGE,TOT,USD,A,64765,,HRWKD,TOT,HR_WKD,A,1381.289,
Denmark,DK,DNK,208,56,10,2019,Denmark,71,AVWAGE,TOT,USD,A,65222,,HRWKD,TOT,HR_WKD,A,1371.499,
Denmark,DK,DNK,208,56,10,2020,Denmark,71.125,AVWAGE,TOT,USD,A,66203,,HRWKD,TOT,HR_WKD,A,1342.327,
Denmark,DK,DNK,208,56,10,2021,Denmark,71.25,AVWAGE,TOT,USD,A,66503.05,,HRWKD,TOT,HR_WKD,A,1363.431,
Estonia,EE,EST,233,59,26,2006,Estonia,65.78,AVWAGE,TOT,USD,A,21504,,HRWKD,TOT,HR_WKD,A,1906,
Estonia,EE,EST,233,59,26,2007,Estonia,66.06,AVWAGE,TOT,USD,A,25012,,HRWKD,TOT,HR_WKD,A,1903,
Estonia,EE,EST,233,59,26,2008,Estonia,66.34,AVWAGE,TOT,USD,A,25382.4,,HRWKD,TOT,HR_WKD,A,1874,
Estonia,EE,EST,233,59,26,2009,Estonia,66.62,AVWAGE,TOT,USD,A,24704.34,,HRWKD,TOT,HR_WKD,A,1745,
Estonia,EE,EST,233,59,26,2011,Estonia,67.18,AVWAGE,TOT,USD,A,23907.26,,HRWKD,TOT,HR_WKD,A,1827,
Estonia,EE,EST,233,59,26,2012,Estonia,67.46,AVWAGE,TOT,USD,A,24256,,HRWKD,TOT,HR_WKD,A,1796,
Estonia,EE,EST,233,59,26,2013,Estonia,67.74,AVWAGE,TOT,USD,A,24858.68,,HRWKD,TOT,HR_WKD,A,1777,
Estonia,EE,EST,233,59,26,2014,Estonia,68.02,AVWAGE,TOT,USD,A,26232.47,,HRWKD,TOT,HR_WKD,A,1771,
Estonia,EE,EST,233,59,26,2015,Estonia,68.3,AVWAGE,TOT,USD,A,27434,,HRWKD,TOT,HR_WKD,A,1763,
Estonia,EE,EST,233,59,26,2016,Estonia,68.525,AVWAGE,TOT,USD,A,28837,,HRWKD,TOT,HR_WKD,A,1767,
Estonia,EE,EST,233,59,26,2017,Estonia,68.75,AVWAGE,TOT,USD,A,29499.52,,HRWKD,TOT,HR_WKD,A,1768,
Estonia,EE,EST,233,59,26,2018,Estonia,68.975,AVWAGE,TOT,USD,A,31391,,HRWKD,TOT,HR_WKD,A,1707.193,
Estonia,EE,EST,233,59,26,2019,Estonia,69.2,AVWAGE,TOT,USD,A,33006,,HRWKD,TOT,HR_WKD,A,1694.396,
Estonia,EE,EST,233,59,26,2020,Estonia,69.425,AVWAGE,TOT,USD,A,35128,,HRWKD,TOT,HR_WKD,A,1637.156,
Estonia,EE,EST,233,59,26,2021,Estonia,69.65,AVWAGE,TOT,USD,A,37317.82,,HRWKD,TOT,HR_WKD,A,1767.056,
Finland,FI,FIN,246,64,26,2006,Finland,68.72,AVWAGE,TOT,USD,A,47757,,HRWKD,TOT,HR_WKD,A,1608,
Finland,FI,FIN,246,64,26,2008,Finland,69.16,AVWAGE,TOT,USD,A,48809,,HRWKD,TOT,HR_WKD,A,1601,
Finland,FI,FIN,246,64,26,2010,Finland,69.6,AVWAGE,TOT,USD,A,49911,,HRWKD,TOT,HR_WKD,A,1585,
Finland,FI,FIN,246,64,26,2011,Finland,69.82,AVWAGE,TOT,USD,A,49925,,HRWKD,TOT,HR_WKD,A,1578,
Finland,FI,FIN,246,64,26,2012,Finland,70.04,AVWAGE,TOT,USD,A,49965,,HRWKD,TOT,HR_WKD,A,1568,
Finland,FI,FIN,246,64,26,2013,Finland,70.26,AVWAGE,TOT,USD,A,49465,,HRWKD,TOT,HR_WKD,A,1560,
Finland,FI,FIN,246,64,26,2014,Finland,70.48,AVWAGE,TOT,USD,A,49449,,HRWKD,TOT,HR_WKD,A,1558,
Finland,FI,FIN,246,64,26,2015,Finland,70.7,AVWAGE,TOT,USD,A,49836,,HRWKD,TOT,HR_WKD,A,1555,
Finland,FI,FIN,246,64,26,2016,Finland,70.775,AVWAGE,TOT,USD,A,50274,,HRWKD,TOT,HR_WKD,A,1555,
Finland,FI,FIN,246,64,26,2017,Finland,70.85,AVWAGE,TOT,USD,A,49985,,HRWKD,TOT,HR_WKD,A,1548.88,
Finland,FI,FIN,246,64,26,2018,Finland,70.925,AVWAGE,TOT,USD,A,50354,,HRWKD,TOT,HR_WKD,A,1546.373,
Finland,FI,FIN,246,64,26,2019,Finland,71,AVWAGE,TOT,USD,A,50873,,HRWKD,TOT,HR_WKD,A,1538.371,
Finland,FI,FIN,246,64,26,2020,Finland,71.075,AVWAGE,TOT,USD,A,51092,,HRWKD,TOT,HR_WKD,A,1528.79,
Finland,FI,FIN,246,64,26,2021,Finland,71.15,AVWAGE,TOT,USD,A,52785.32,,HRWKD,TOT,HR_WKD,A,1518.267,
France,FR,FRA,250,46,2,2005,France,70.7,AVWAGE,TOT,USD,A,46823.79,,HRWKD,TOT,HR_WKD,A,1532,
France,FR,FRA,250,46,2,2006,France,70.8,AVWAGE,TOT,USD,A,47347,,HRWKD,TOT,HR_WKD,A,1515.011,
France,FR,FRA,250,46,2,2008,France,71,AVWAGE,TOT,USD,A,47429,,HRWKD,TOT,HR_WKD,A,1543,
France,FR,FRA,250,46,2,2009,France,71.1,AVWAGE,TOT,USD,A,48938,,HRWKD,TOT,HR_WKD,A,1531,
France,FR,FRA,250,46,2,2010,France,71.2,AVWAGE,TOT,USD,A,49926,,HRWKD,TOT,HR_WKD,A,1540,
France,FR,FRA,250,46,2,2011,France,71.3,AVWAGE,TOT,USD,A,49836,,HRWKD,TOT,HR_WKD,A,1546,
France,FR,FRA,250,46,2,2012,France,71.4,AVWAGE,TOT,USD,A,50159,,HRWKD,TOT,HR_WKD,A,1541,
France,FR,FRA,250,46,2,2013,France,71.5,AVWAGE,TOT,USD,A,50581,,HRWKD,TOT,HR_WKD,A,1526,
France,FR,FRA,250,46,2,2014,France,71.6,AVWAGE,TOT,USD,A,50929,,HRWKD,TOT,HR_WKD,A,1518,
France,FR,FRA,250,46,2,2015,France,71.7,AVWAGE,TOT,USD,A,51415,,HRWKD,TOT,HR_WKD,A,1519.484,
France,FR,FRA,250,46,2,2016,France,71.8,AVWAGE,TOT,USD,A,52010,,HRWKD,TOT,HR_WKD,A,1522.069,
France,FR,FRA,250,46,2,2017,France,71.9,AVWAGE,TOT,USD,A,52732,,HRWKD,TOT,HR_WKD,A,1507.605,
France,FR,FRA,250,46,2,2018,France,72,AVWAGE,TOT,USD,A,52664,,HRWKD,TOT,HR_WKD,A,1514.41,
France,FR,FRA,250,46,2,2019,France,72.1,AVWAGE,TOT,USD,A,53172,,HRWKD,TOT,HR_WKD,A,1518.157,
France,FR,FRA,250,46,2,2020,France,72.2,AVWAGE,TOT,USD,A,50550,,HRWKD,TOT,HR_WKD,A,1407.258,
France,FR,FRA,250,46,2,2021,France,72.3,AVWAGE,TOT,USD,A,52542.19,,HRWKD,TOT,HR_WKD,A,1490.332,
Germany,DE,DEU,276,51,9,2005,Germany,69.9,AVWAGE,TOT,USD,A,52377.65,,HRWKD,TOT,HR_WKD,A,1432.4,
Germany,DE,DEU,276,51,9,2007,Germany,69.94,AVWAGE,TOT,USD,A,52208,,HRWKD,TOT,HR_WKD,A,1454.099,
Germany,DE,DEU,276,51,9,2008,Germany,69.96,AVWAGE,TOT,USD,A,52442,,HRWKD,TOT,HR_WKD,A,1447.3,
Germany,DE,DEU,276,51,9,2009,Germany,69.98,AVWAGE,TOT,USD,A,52453,,HRWKD,TOT,HR_WKD,A,1405,
Germany,DE,DEU,276,51,9,2010,Germany,70,AVWAGE,TOT,USD,A,52912,,HRWKD,TOT,HR_WKD,A,1425.7,
Germany,DE,DEU,276,51,9,2011,Germany,70.02,AVWAGE,TOT,USD,A,53980,,HRWKD,TOT,HR_WKD,A,1426.901,
Germany,DE,DEU,276,51,9,2012,Germany,70.04,AVWAGE,TOT,USD,A,54699,,HRWKD,TOT,HR_WKD,A,1407.988,
Germany,DE,DEU,276,51,9,2013,Germany,70.06,AVWAGE,TOT,USD,A,55215,,HRWKD,TOT,HR_WKD,A,1396.5,
Germany,DE,DEU,276,51,9,2014,Germany,70.08,AVWAGE,TOT,USD,A,56141,,HRWKD,TOT,HR_WKD,A,1400.413,
Germany,DE,DEU,276,51,9,2015,Germany,70.1,AVWAGE,TOT,USD,A,57431,,HRWKD,TOT,HR_WKD,A,1401,
Germany,DE,DEU,276,51,9,2016,Germany,70.3,AVWAGE,TOT,USD,A,58311,,HRWKD,TOT,HR_WKD,A,1395.597,
Germany,DE,DEU,276,51,9,2017,Germany,70.5,AVWAGE,TOT,USD,A,58924,,HRWKD,TOT,HR_WKD,A,1389.1,
