ISO3,INDICATOR,SUBJECT,MEASURE,FREQUENCY,year,money,Flag Codes
ISL,AVWAGE,TOT,USD,A,1998,52841.06,
ISL,AVWAGE,TOT,USD,A,1999,55312.63,
ISL,AVWAGE,TOT,USD,A,2000,57007.9,
ISL,AVWAGE,TOT,USD,A,2001,56571.3,
ISL,AVWAGE,TOT,USD,A,2002,58197.09,
ISL,AVWAGE,TOT,USD,A,2003,56719.12,
ISL,AVWAGE,TOT,USD,A,2004,60144.39,
ISL,AVWAGE,TOT,USD,A,2005,64809.45,
ISL,AVWAGE,TOT,USD,A,2006,68219,
ISL,AVWAGE,TOT,USD,A,2007,70267,
ISL,AVWAGE,TOT,USD,A,2008,62292,
ISL,AVWAGE,TOT,USD,A,2009,52694,
ISL,AVWAGE,TOT,USD,A,2010,54268,
ISL,AVWAGE,TOT,USD,A,2011,56570,
ISL,AVWAGE,TOT,USD,A,2012,56277,
ISL,AVWAGE,TOT,USD,A,2013,57135,
ISL,AVWAGE,TOT,USD,A,2014,57946,
ISL,AVWAGE,TOT,USD,A,2015,61777,
ISL,AVWAGE,TOT,USD,A,2016,68732,
ISL,AVWAGE,TOT,USD,A,2017,75287,
ISL,AVWAGE,TOT,USD,A,2018,79476,
ISL,AVWAGE,TOT,USD,A,2019,76444,
ISL,AVWAGE,TOT,USD,A,2020,71687,
ISL,AVWAGE,TOT,USD,A,2021,74654.52,
ISL,AVWAGE,TOT,USD,A,2022,79473.36,
NZL,AVWAGE,TOT,USD,A,1990,34304.83,
NZL,AVWAGE,TOT,USD,A,1991,32951.41,
NZL,AVWAGE,TOT,USD,A,1992,34407.17,
NZL,AVWAGE,TOT,USD,A,1993,35296.89,
NZL,AVWAGE,TOT,USD,A,1994,35919.87,
NZL,AVWAGE,TOT,USD,A,1995,35347.14,
NZL,AVWAGE,TOT,USD,A,1996,36347.1,
NZL,AVWAGE,TOT,USD,A,1997,37379.94,
NZL,AVWAGE,TOT,USD,A,1998,36766.02,
NZL,AVWAGE,TOT,USD,A,1999,36307.96,
NZL,AVWAGE,TOT,USD,A,2000,36451.93,
NZL,AVWAGE,TOT,USD,A,2001,37143.59,
NZL,AVWAGE,TOT,USD,A,2002,37829.94,
NZL,AVWAGE,TOT,USD,A,2003,39232.67,
NZL,AVWAGE,TOT,USD,A,2004,40606.51,
NZL,AVWAGE,TOT,USD,A,2005,41292.85,
NZL,AVWAGE,TOT,USD,A,2006,41548,
NZL,AVWAGE,TOT,USD,A,2007,43973,
NZL,AVWAGE,TOT,USD,A,2008,43463,
NZL,AVWAGE,TOT,USD,A,2009,43994,
NZL,AVWAGE,TOT,USD,A,2010,44475.53,
NZL,AVWAGE,TOT,USD,A,2011,44442,
NZL,AVWAGE,TOT,USD,A,2012,45402,
NZL,AVWAGE,TOT,USD,A,2013,44794,
NZL,AVWAGE,TOT,USD,A,2014,44969,
NZL,AVWAGE,TOT,USD,A,2015,45779,
NZL,AVWAGE,TOT,USD,A,2016,47269,
NZL,AVWAGE,TOT,USD,A,2017,47594,
NZL,AVWAGE,TOT,USD,A,2018,48784,
NZL,AVWAGE,TOT,USD,A,2019,50211,
NZL,AVWAGE,TOT,USD,A,2020,51417,
NZL,AVWAGE,TOT,USD,A,2021,51877.34,
NZL,AVWAGE,TOT,USD,A,2022,50722.45,
CHL,AVWAGE,TOT,USD,A,1996,17383.36,
CHL,AVWAGE,TOT,USD,A,1997,18600.43,
CHL,AVWAGE,TOT,USD,A,1998,19515.21,
CHL,AVWAGE,TOT,USD,A,1999,20533.36,
CHL,AVWAGE,TOT,USD,A,2000,20514.91,
CHL,AVWAGE,TOT,USD,A,2001,21090.01,
CHL,AVWAGE,TOT,USD,A,2002,21378.51,
CHL,AVWAGE,TOT,USD,A,2003,21710.7,
CHL,AVWAGE,TOT,USD,A,2004,21258.81,
CHL,AVWAGE,TOT,USD,A,2005,21069.07,
CHL,AVWAGE,TOT,USD,A,2006,21588.58,
CHL,AVWAGE,TOT,USD,A,2007,22100.34,
CHL,AVWAGE,TOT,USD,A,2008,22504.53,
CHL,AVWAGE,TOT,USD,A,2009,24588.31,
CHL,AVWAGE,TOT,USD,A,2010,27871,
CHL,AVWAGE,TOT,USD,A,2011,28639,
CHL,AVWAGE,TOT,USD,A,2012,29661,
CHL,AVWAGE,TOT,USD,A,2013,30530,
CHL,AVWAGE,TOT,USD,A,2014,30657,
CHL,AVWAGE,TOT,USD,A,2015,30614.54,
CHL,AVWAGE,TOT,USD,A,2016,31834,
CHL,AVWAGE,TOT,USD,A,2017,30847,
CHL,AVWAGE,TOT,USD,A,2018,32348,
CHL,AVWAGE,TOT,USD,A,2019,33190.5,
CHL,AVWAGE,TOT,USD,A,2020,31369,
CHL,AVWAGE,TOT,USD,A,2021,33042.33,
LVA,AVWAGE,TOT,USD,A,1996,11340.2,
LVA,AVWAGE,TOT,USD,A,1997,11875,
LVA,AVWAGE,TOT,USD,A,1998,12234.52,
LVA,AVWAGE,TOT,USD,A,1999,12738.39,
LVA,AVWAGE,TOT,USD,A,2000,13406.71,
LVA,AVWAGE,TOT,USD,A,2001,13843.79,
LVA,AVWAGE,TOT,USD,A,2002,13420.24,
LVA,AVWAGE,TOT,USD,A,2003,14380.67,
LVA,AVWAGE,TOT,USD,A,2004,15634.09,
LVA,AVWAGE,TOT,USD,A,2005,18183.98,
LVA,AVWAGE,TOT,USD,A,2006,20051.21,
LVA,AVWAGE,TOT,USD,A,2007,24721,
LVA,AVWAGE,TOT,USD,A,2008,25508.26,
LVA,AVWAGE,TOT,USD,A,2009,23031.26,
LVA,AVWAGE,TOT,USD,A,2010,22140.49,
LVA,AVWAGE,TOT,USD,A,2011,21373,
LVA,AVWAGE,TOT,USD,A,2012,22240,
LVA,AVWAGE,TOT,USD,A,2013,23301.45,
LVA,AVWAGE,TOT,USD,A,2014,24864,
LVA,AVWAGE,TOT,USD,A,2015,26944,
LVA,AVWAGE,TOT,USD,A,2016,28522.6,
LVA,AVWAGE,TOT,USD,A,2017,29546,
LVA,AVWAGE,TOT,USD,A,2018,30640,
LVA,AVWAGE,TOT,USD,A,2019,31972,
LVA,AVWAGE,TOT,USD,A,2020,33199,
LVA,AVWAGE,TOT,USD,A,2021,35923.06,
LVA,AVWAGE,TOT,USD,A,2022,34136.15,
LTU,AVWAGE,TOT,USD,A,1995,12675.26,
LTU,AVWAGE,TOT,USD,A,1996,13516.23,
LTU,AVWAGE,TOT,USD,A,1997,14934.62,
LTU,AVWAGE,TOT,USD,A,1998,16311.04,
LTU,AVWAGE,TOT,USD,A,1999,17032.23,
LTU,AVWAGE,TOT,USD,A,2000,17102.38,
LTU,AVWAGE,TOT,USD,A,2001,18055.46,
LTU,AVWAGE,TOT,USD,A,2002,19273.96,
LTU,AVWAGE,TOT,USD,A,2003,21352.47,
LTU,AVWAGE,TOT,USD,A,2004,23693.94,
LTU,AVWAGE,TOT,USD,A,2005,26174.76,
LTU,AVWAGE,TOT,USD,A,2006,29975,
LTU,AVWAGE,TOT,USD,A,2007,31928.6,
LTU,AVWAGE,TOT,USD,A,2008,32512,
LTU,AVWAGE,TOT,USD,A,2009,28233,
LTU,AVWAGE,TOT,USD,A,2010,28340,
LTU,AVWAGE,TOT,USD,A,2011,28918,
LTU,AVWAGE,TOT,USD,A,2012,29401,
LTU,AVWAGE,TOT,USD,A,2013,30514.65,
LTU,AVWAGE,TOT,USD,A,2014,31902.39,
LTU,AVWAGE,TOT,USD,A,2015,33988.65,
LTU,AVWAGE,TOT,USD,A,2016,35752,
LTU,AVWAGE,TOT,USD,A,2017,37766,
LTU,AVWAGE,TOT,USD,A,2018,39524,
LTU,AVWAGE,TOT,USD,A,2019,42041,
LTU,AVWAGE,TOT,USD,A,2020,44228,
LTU,AVWAGE,TOT,USD,A,2021,47035.44,
LTU,AVWAGE,TOT,USD,A,2022,43874.58,
TUR,AVWAGE,TOT,USD,A,2006,21432,
TUR,AVWAGE,TOT,USD,A,2007,22169.65,
TUR,AVWAGE,TOT,USD,A,2008,22042,
TUR,AVWAGE,TOT,USD,A,2009,22292,
TUR,AVWAGE,TOT,USD,A,2010,22847,
TUR,AVWAGE,TOT,USD,A,2011,23216,
TUR,AVWAGE,TOT,USD,A,2012,24153,
TUR,AVWAGE,TOT,USD,A,2013,25265,
TUR,AVWAGE,TOT,USD,A,2014,26126.55,
TUR,AVWAGE,TOT,USD,A,2015,26785.68,
TUR,AVWAGE,TOT,USD,A,2016,30081.3,
TUR,AVWAGE,TOT,USD,A,2017,29515.32,
TUR,AVWAGE,TOT,USD,A,2018,30040.53,
TUR,AVWAGE,TOT,USD,A,2019,31927,
TUR,AVWAGE,TOT,USD,A,2020,31761.46,
COL,AVWAGE,TOT,USD,A,2005,11337.68,
COL,AVWAGE,TOT,USD,A,2006,11883.52,
COL,AVWAGE,TOT,USD,A,2007,12092.43,
COL,AVWAGE,TOT,USD,A,2008,13539.18,
COL,AVWAGE,TOT,USD,A,2009,14598.5,
COL,AVWAGE,TOT,USD,A,2010,15178.25,
COL,AVWAGE,TOT,USD,A,2011,15542.81,
COL,AVWAGE,TOT,USD,A,2012,16173.66,
COL,AVWAGE,TOT,USD,A,2013,16638.45,
COL,AVWAGE,TOT,USD,A,2014,16904.61,
COL,AVWAGE,TOT,USD,A,2015,17879.31,
COL,AVWAGE,TOT,USD,A,2016,18653.26,
COL,AVWAGE,TOT,USD,A,2017,19424.86,
COL,AVWAGE,TOT,USD,A,2018,20370.7,
COL,AVWAGE,TOT,USD,A,2019,20706.68,
COL,AVWAGE,TOT,USD,A,2020,23617.24,
COL,AVWAGE,TOT,USD,A,2021,21929.89,
CRI,AVWAGE,TOT,USD,A,1991,2159.208,
CRI,AVWAGE,TOT,USD,A,1992,2521.398,
CRI,AVWAGE,TOT,USD,A,1993,2812.545,
CRI,AVWAGE,TOT,USD,A,1994,3174.156,
CRI,AVWAGE,TOT,USD,A,1995,3726.23,
CRI,AVWAGE,TOT,USD,A,1996,4320.677,
CRI,AVWAGE,TOT,USD,A,1997,4802.625,
CRI,AVWAGE,TOT,USD,A,1998,5306.274,
CRI,AVWAGE,TOT,USD,A,1999,6181.746,
CRI,AVWAGE,TOT,USD,A,2000,6731.389,
CRI,AVWAGE,TOT,USD,A,2001,7395.106,
CRI,AVWAGE,TOT,USD,A,2002,8122.223,
CRI,AVWAGE,TOT,USD,A,2003,8613.252,
CRI,AVWAGE,TOT,USD,A,2004,9690.354,
CRI,AVWAGE,TOT,USD,A,2005,9995.849,
CRI,AVWAGE,TOT,USD,A,2006,11520.52,
CRI,AVWAGE,TOT,USD,A,2007,12378.14,
CRI,AVWAGE,TOT,USD,A,2008,14052.17,
CRI,AVWAGE,TOT,USD,A,2009,16404.81,
CRI,AVWAGE,TOT,USD,A,2010,17665.79,
CRI,AVWAGE,TOT,USD,A,2011,18955.02,
CRI,AVWAGE,TOT,USD,A,2012,19540.81,
CRI,AVWAGE,TOT,USD,A,2013,21696.29,
CRI,AVWAGE,TOT,USD,A,2014,22743.08,
CRI,AVWAGE,TOT,USD,A,2015,24448.59,
CRI,AVWAGE,TOT,USD,A,2016,25689.46,
CRI,AVWAGE,TOT,USD,A,2017,25839.5,
CRI,AVWAGE,TOT,USD,A,2018,26764.21,
CRI,AVWAGE,TOT,USD,A,2019,27875.2,
CRI,AVWAGE,TOT,USD,A,2020,30658.3,
CRI,AVWAGE,TOT,USD,A,2021,30499.41,
